date,news_desk,avg_score
2015-04-07,National,-0.1787176470588235
2015-04-08,National,-0.06721818181818183
2015-04-09,National,0.022171428571428568
2015-04-10,National,-0.22811875
2015-04-11,National,-0.10383333333333335
2015-04-12,National,-0.08145555555555554
2015-04-13,National,-0.09081052631578945
2015-04-14,National,-0.19540909090909092
2015-04-15,National,-0.11057058823529411
2015-04-16,National,-0.09046315789473683
2015-04-17,National,-0.10485555555555556
2015-04-18,National,-0.18851666666666667
2015-04-19,National,-0.25539999999999996
2015-04-20,National,-0.047227272727272736
2015-04-21,National,-0.0957736842105263
2015-04-22,National,-0.08740000000000002
2015-04-23,National,-0.13756363636363636
2015-04-24,National,-0.10008333333333334
2015-04-25,National,-0.08374545454545457
2015-04-26,National,-0.013700000000000009
2015-04-27,National,-0.18321999999999997
2015-04-28,National,0.022274999999999986
2015-04-29,National,-0.0792470588235294
2015-04-30,National,-0.19758636363636362
2015-05-01,National,-0.24562142857142857
2015-05-02,National,-0.13509285714285715
2015-05-03,National,0.03870000000000003
2015-05-04,National,-0.046590909090909086
2015-05-05,National,-0.04141111111111111
2015-05-06,National,-0.1729785714285714
2015-05-07,National,-0.08259999999999999
2015-05-08,National,-0.026474999999999988
2015-05-09,National,-0.08708571428571428
2015-05-10,National,-0.22842
2015-05-11,National,-0.13593333333333332
2015-05-12,National,-0.238125
2015-05-13,National,-0.14776399999999998
2015-05-14,National,-0.06551111111111112
2015-05-15,National,-0.235076
2015-05-16,National,-0.020250000000000004
2015-05-17,National,-0.07877500000000001
2015-05-18,National,-0.1260411764705882
2015-05-19,National,0.004978571428571434
2015-05-20,National,-0.00946315789473684
2015-05-21,National,-0.09616315789473684
2015-05-22,National,-0.20844166666666666
2015-05-23,National,-0.09140000000000001
2015-05-24,National,-0.21989999999999998
2015-05-25,National,-0.2435
2015-05-26,National,-0.05670909090909091
2015-05-27,National,-0.06954444444444444
2015-05-28,National,-0.1264
2015-05-29,National,-0.12914117647058826
2015-05-30,National,-0.0945857142857143
2015-05-31,National,-0.14348571428571427
2015-06-01,National,0.0882470588235294
2015-06-02,National,0.0708111111111111
2015-06-03,National,-0.16349333333333332
2015-06-04,National,-0.14579411764705885
2015-06-05,National,-0.29585384615384613
2015-06-06,National,-0.1239875
2015-06-07,National,0.10459999999999998
2015-06-08,National,0.06171999999999999
2015-06-09,National,0.09028
2015-06-10,National,-0.11460555555555557
2015-06-11,National,-0.08199000000000001
2015-06-12,National,-0.05686111111111111
2015-06-13,National,-0.09104000000000001
2015-06-14,National,-0.131625
2015-06-15,National,-0.1462333333333333
2015-06-16,National,-0.10314615384615385
2015-06-17,National,-0.14129285714285716
2015-06-18,National,-0.1823157894736842
2015-06-19,National,-0.118775
2015-06-20,National,-0.04293157894736844
2015-06-21,National,-0.1750142857142857
2015-06-22,National,-0.1214642857142857
2015-06-23,National,-0.16731428571428572
2015-06-24,National,-0.07895624999999999
2015-06-25,National,-0.10067647058823528
2015-06-26,National,0.1623
2015-06-27,National,-0.1095071428571429
2015-06-28,National,-0.23835
2015-06-29,National,0.15987647058823531
2015-06-30,National,0.08137058823529413
2015-07-01,National,0.09196666666666665
2015-07-02,National,-0.15594444444444447
2015-07-03,National,-0.1832
2015-07-04,National,0.10650000000000001
2015-07-05,National,0.42557500000000004
2015-07-06,National,-0.038449999999999984
2015-07-07,National,-0.06792142857142856
2015-07-08,National,-0.19030000000000002
2015-07-09,National,-0.09311
2015-07-10,National,-0.07754117647058824
2015-07-11,National,-0.166125
2015-07-12,National,-0.01811666666666668
2015-07-13,National,-0.01796923076923077
2015-07-14,National,-0.16093125
2015-07-15,National,-0.2720714285714285
2015-07-16,National,-0.160165
2015-07-17,National,-0.0041076923076923035
2015-07-18,National,-0.3166266666666667
2015-07-19,National,0.032337500000000005
2015-07-20,National,-0.17923846153846157
2015-07-21,National,-0.15881739130434783
2015-07-22,National,-0.2068421052631579
2015-07-23,National,0.1078625
2015-07-24,National,-0.226865
2015-07-25,National,-0.2020538461538461
2015-07-26,National,-0.35058
2015-07-27,National,-0.2194428571428572
2015-07-28,National,-0.06907619047619049
2015-07-29,National,-0.1733866666666667
2015-07-30,National,-0.21239999999999998
2015-07-31,National,-0.13107058823529413
2015-08-01,National,0.05173571428571429
2015-08-02,National,-0.16652857142857144
2015-08-03,National,-0.15207777777777776
2015-08-04,National,-0.15572142857142857
2015-08-05,National,-0.20486153846153848
2015-08-06,National,-0.03565882352941177
2015-08-07,National,0.029489999999999995
2015-08-08,National,-0.10823076923076923
2015-08-09,National,-0.22419000000000003
2015-08-10,National,-0.25411
2015-08-11,National,-0.274
2015-08-12,National,-0.32360625
2015-08-13,National,0.16170000000000004
2015-08-14,National,0.02512857142857142
2015-08-15,National,-0.010961538461538455
2015-08-16,National,-0.2218166666666667
2015-08-17,National,-0.05886666666666666
2015-08-18,National,-0.0517421052631579
2015-08-19,National,-0.08055294117647059
2015-08-20,National,-0.2439533333333333
2015-08-21,National,-0.08017333333333333
2015-08-22,National,-0.3148923076923077
2015-08-23,National,-0.30696666666666667
2015-08-24,National,-0.12868333333333334
2015-08-25,National,-0.006286666666666663
2015-08-26,National,-0.07785
2015-08-27,National,-0.031974999999999996
2015-08-28,National,-0.12840000000000001
2015-08-29,National,-0.09001333333333333
2015-08-30,National,-0.23315
2015-08-31,National,-0.17314666666666667
2015-09-01,National,-0.186295
2015-09-02,National,-0.08899285714285717
2015-09-03,National,-0.10502352941176471
2015-09-04,National,-0.13525263157894737
2015-09-05,National,-0.22619000000000003
2015-09-06,National,0.06364
2015-09-07,National,-0.1261
2015-09-08,National,-0.19017142857142857
2015-09-09,National,0.010176470588235297
2015-09-10,National,-0.13613333333333336
2015-09-11,National,-0.2093142857142857
2015-09-12,National,0.04958571428571429
2015-09-13,National,-0.1178888888888889
2015-09-14,National,-0.11198571428571431
2015-09-15,National,-0.008752380952380961
2015-09-16,National,-0.07319473684210527
2015-09-17,National,-0.1185047619047619
2015-09-18,National,0.005021428571428566
2015-09-19,National,-0.10956428571428571
2015-09-20,National,-0.1528125
2015-09-21,National,0.12676363636363636
2015-09-22,National,0.04512352941176472
2015-09-23,National,0.14385333333333333
2015-09-24,National,-0.02173999999999999
2015-09-25,National,-0.11444375000000001
2015-09-26,National,-0.03724
2015-09-27,National,-0.23222857142857142
2015-09-28,National,-0.08746666666666665
2015-09-29,National,-0.1550888888888889
2015-09-30,National,-0.03363749999999998
2015-10-01,National,-0.21513809523809524
2015-10-02,National,-0.16015555555555555
2015-10-03,National,-0.1308764705882353
2015-10-04,National,-0.014480000000000003
2015-10-05,National,-0.11294583333333334
2015-10-06,National,0.031627272727272726
2015-10-07,National,-0.15779999999999997
2015-10-08,National,-0.02695333333333332
2015-10-09,National,-0.2509533333333333
2015-10-10,National,-0.10452307692307693
2015-10-11,National,0.0649375
2015-10-12,National,-0.06698823529411765
2015-10-13,National,-0.16822307692307692
2015-10-14,National,-0.0010937500000000044
2015-10-15,National,-0.08312727272727272
2015-10-16,National,-0.10723076923076921
2015-10-17,National,-0.13276
2015-10-18,National,-0.2772
2015-10-19,National,0.031642857142857146
2015-10-20,National,-0.25831875
2015-10-21,National,-0.12252857142857142
2015-10-22,National,-0.02253333333333334
2015-10-23,National,-0.33019473684210526
2015-10-24,National,-0.22464444444444442
2015-10-25,National,-0.18995714285714285
2015-10-26,National,-0.029124999999999998
2015-10-27,National,-0.12316800000000003
2015-10-28,National,-0.046186363636363637
2015-10-29,National,-0.09198148148148147
2015-10-30,National,-0.10887777777777775
2015-10-31,National,-0.15394666666666668
2015-11-01,National,-0.1058625
2015-11-02,National,-0.11577368421052632
2015-11-03,National,-0.09669375
2015-11-04,National,-0.19002307692307696
2015-11-05,National,-0.09381764705882353
2015-11-06,National,-0.03864285714285715
2015-11-07,National,-0.10735555555555555
2015-11-08,National,-0.08938571428571429
2015-11-09,National,0.06223333333333333
2015-11-10,National,-0.16766470588235294
2015-11-11,National,-0.09342105263157893
2015-11-12,National,-0.09654444444444445
2015-11-13,National,-0.21982307692307695
2015-11-14,National,-0.2223818181818182
2015-11-15,National,-0.45855
2015-11-16,National,0.05311666666666667
2015-11-17,National,-0.22264285714285711
2015-11-18,National,-0.015963636363636367
2015-11-19,National,-0.09235555555555555
2015-11-20,National,0.11791818181818181
2015-11-21,National,-0.10681111111111112
2015-11-22,National,-0.08026
2015-11-23,National,-0.10970909090909092
2015-11-24,National,0.0076692307692307615
2015-11-25,National,0.03445714285714286
2015-11-26,National,-0.17525714285714283
2015-11-27,National,0.006780952380952385
2015-11-28,National,-0.043699999999999975
2015-11-29,National,-0.03452
2015-11-30,National,-0.2729428571428571
2015-12-01,National,0.09876315789473684
2015-12-02,National,-0.21566470588235295
2015-12-03,National,-0.20244166666666666
2015-12-04,National,-0.23532399999999998
2015-12-05,National,-0.3001
2015-12-06,National,-0.07342000000000001
2015-12-07,National,-0.1286578947368421
2015-12-08,National,-0.21003125
2015-12-09,National,-0.059796153846153846
2015-12-10,National,-0.2897526315789474
2015-12-11,National,-0.174036
2015-12-12,National,-0.18947499999999998
2015-12-13,National,-0.15316249999999998
2015-12-14,National,-0.06506470588235293
2015-12-15,National,-0.23424666666666663
2015-12-16,National,-0.064228
2015-12-17,National,-0.07620000000000002
2015-12-18,National,-0.19065
2015-12-19,National,-0.10022777777777775
2015-12-20,National,0.10733999999999999
2015-12-21,National,-0.20026842105263157
2015-12-22,National,-0.07662857142857141
2015-12-23,National,-0.15255000000000002
2015-12-24,National,-0.33490625
2015-12-25,National,0.08395
2015-12-26,National,-0.17858333333333334
2015-12-27,National,-0.23754444444444445
2015-12-28,National,-0.049881818181818166
2015-12-29,National,0.005918181818181817
2015-12-30,National,-0.16838181818181816
2015-12-31,National,0.046330769230769224
2016-01-01,National,-0.1963875
2016-01-02,National,-0.19708571428571428
2016-01-03,National,-0.09186250000000001
2016-01-04,National,-0.03481428571428572
2016-01-05,National,-0.1702388888888889
2016-01-06,National,-0.22162857142857145
2016-01-07,National,-0.19841538461538463
2016-01-08,National,-0.12182272727272726
2016-01-09,National,-0.09962727272727272
2016-01-10,National,-0.05152000000000001
2016-01-11,National,-0.12029444444444443
2016-01-12,National,-0.17262083333333333
2016-01-13,National,-0.028945833333333334
2016-01-14,National,-0.014222727272727286
2016-01-15,National,-0.12767058823529412
2016-01-16,National,0.062430000000000006
2016-01-17,National,0.06032727272727272
2016-01-18,National,-0.07027647058823529
2016-01-19,National,-0.03370588235294117
2016-01-20,National,-0.030854545454545457
2016-01-21,National,-0.09250952380952382
2016-01-22,National,-0.20711578947368423
2016-01-23,National,-0.18272
2016-01-24,National,-0.13166666666666668
2016-01-25,National,-0.06085599999999999
2016-01-26,National,-0.18911904761904763
2016-01-27,National,-0.08523478260869564
2016-01-28,National,-0.08863181818181819
2016-01-29,National,-0.08292941176470588
2016-01-30,National,0.09968333333333335
2016-01-31,National,-0.12139999999999998
2016-02-01,National,-0.036434999999999995
2016-02-02,National,-0.13374285714285714
2016-02-03,National,-0.28663333333333335
2016-02-04,National,-0.05019285714285715
2016-02-05,National,-0.067
2016-02-06,National,-0.0385625
2016-02-07,National,-0.22308823529411761
2016-02-08,National,-0.06784000000000001
2016-02-09,National,0.008218181818181812
2016-02-10,National,-0.1330448275862069
2016-02-11,National,-0.07306521739130434
2016-02-12,National,-0.09115454545454545
2016-02-13,National,-0.07022857142857145
2016-02-14,National,0.004312500000000018
2016-02-15,National,-0.018037499999999998
2016-02-16,National,0.055984615384615376
2016-02-17,National,0.1098529411764706
2016-02-18,National,0.03773571428571428
2016-02-19,National,-0.060156521739130435
2016-02-20,National,0.2297818181818182
2016-02-21,National,0.04176666666666668
2016-02-22,National,-0.017045000000000005
2016-02-23,National,-0.1012095238095238
2016-02-24,National,0.04345
2016-02-25,National,0.1122315789473684
2016-02-26,National,-0.09438461538461537
2016-02-27,National,-0.10197692307692309
2016-02-28,National,-0.00372222222222225
2016-02-29,National,0.017486363636363633
2016-03-01,National,-0.007444999999999985
2016-03-02,National,0.12514347826086958
2016-03-03,National,-0.07512692307692308
2016-03-04,National,-0.04822105263157894
2016-03-05,National,0.024171428571428573
2016-03-06,National,0.145975
2016-03-07,National,-0.0059440000000000005
2016-03-08,National,-0.08254166666666668
2016-03-09,National,-0.02832857142857143
2016-03-10,National,-0.11027200000000001
2016-03-11,National,-0.014272222222222217
2016-03-12,National,-0.2923363636363636
2016-03-13,National,0.07369999999999999
2016-03-14,National,-0.21098823529411764
2016-03-15,National,-0.22848636363636363
2016-03-16,National,0.023419047619047628
2016-03-17,National,-0.24864666666666665
2016-03-18,National,-0.061708695652173906
2016-03-19,National,-0.2315
2016-03-20,National,0.0
2016-03-21,National,0.03176666666666666
2016-03-22,National,-0.1119142857142857
2016-03-23,National,-0.094
2016-03-24,National,-0.213975
2016-03-25,National,0.057586666666666654
2016-03-26,National,-0.05748750000000001
2016-03-27,National,-0.0781
2016-03-28,National,-0.11950555555555556
2016-03-29,National,-0.05948499999999999
2016-03-30,National,-0.06149411764705882
2016-03-31,National,-0.06422307692307691
2016-04-01,National,-0.22459166666666666
2016-04-02,National,0.0075733333333333356
2016-04-03,National,-0.054812499999999986
2016-04-04,National,-0.12948947368421054
2016-04-05,National,0.002513636363636364
2016-04-06,National,-0.1225125
2016-04-07,National,0.0716611111111111
2016-04-08,National,-0.07925
2016-04-09,National,0.055033333333333316
2016-04-10,National,-0.11418333333333332
2016-04-11,National,-0.2907166666666667
2016-04-12,National,-0.05560555555555555
2016-04-13,National,-0.11287894736842104
2016-04-14,National,-0.17363499999999998
2016-04-15,National,0.05150526315789473
2016-04-16,National,-0.10229999999999999
2016-04-17,National,-0.1671857142857143
2016-04-18,National,0.06587142857142857
2016-04-19,National,-0.10911333333333335
2016-04-20,National,-0.056745000000000004
2016-04-21,National,-0.08234705882352941
2016-04-22,National,-0.09829565217391303
2016-04-23,National,0.07564000000000001
2016-04-24,National,-0.08102857142857142
2016-04-25,National,-0.13610555555555556
2016-04-26,National,-0.2110941176470588
2016-04-27,National,0.0036652173913043497
2016-04-28,National,-0.07732499999999998
2016-04-29,National,-0.23692631578947373
2016-04-30,National,0.02916
2016-05-01,National,0.03224999999999998
2016-05-02,National,-0.13999375
2016-05-03,National,-0.00730625
2016-05-04,National,-0.14629999999999999
2016-05-05,National,-0.21483478260869562
2016-05-06,National,-0.06389500000000001
2016-05-07,National,-0.0926875
2016-05-08,National,-0.07429090909090909
2016-05-09,National,-0.22607142857142856
2016-05-10,National,-0.04704736842105263
2016-05-11,National,-0.18683333333333332
2016-05-12,National,-0.15229444444444445
2016-05-13,National,-0.0689181818181818
2016-05-14,National,-0.17636666666666667
2016-05-15,National,-0.07544444444444445
2016-05-16,National,-0.1865809523809524
2016-05-17,National,0.04372999999999999
2016-05-18,National,0.030912000000000002
2016-05-19,National,-0.04755172413793103
2016-05-20,National,-0.028263999999999997
2016-05-21,National,-0.11917272727272726
2016-05-22,National,0.1539
2016-05-23,National,0.0010649999999999937
2016-05-24,National,-0.17522727272727276
2016-05-25,National,-0.12760000000000002
2016-05-26,National,-0.2015227272727273
2016-05-27,National,-0.09031304347826087
2016-05-28,National,-0.0206
2016-05-29,National,-0.016699999999999993
2016-05-30,National,0.21155999999999997
2016-05-31,National,-0.12027999999999998
2016-06-01,National,-0.05799583333333333
2016-06-02,National,-0.08727777777777777
2016-06-03,National,-0.04880526315789472
2016-06-04,National,-0.057725000000000005
2016-06-05,National,-0.026999999999999986
2016-06-06,National,-0.21371999999999997
2016-06-07,National,-0.1479421052631579
2016-06-08,National,-0.09166666666666666
2016-06-09,National,-0.11038846153846153
2016-06-10,National,0.05334545454545454
2016-06-11,National,-0.05149090909090908
2016-06-12,National,-0.3088909090909091
2016-06-13,National,-0.2368045454545455
2016-06-14,National,-0.14895862068965518
2016-06-15,National,-0.0427913043478261
2016-06-16,National,-0.1800576923076923
2016-06-17,National,-0.0433
2016-06-18,National,-0.1718
2016-06-19,National,-0.1595785714285714
2016-06-20,National,-0.07993000000000001
2016-06-21,National,-0.1943105263157895
2016-06-22,National,-0.04567083333333335
2016-06-23,National,0.019248148148148153
2016-06-24,National,-0.11979
2016-06-25,National,-0.03788666666666666
2016-06-26,National,-0.07492499999999999
2016-06-27,National,0.016947058823529405
2016-06-28,National,-0.1788176470588235
2016-06-29,National,0.02643
2016-06-30,National,-0.0535
2016-07-01,National,-0.16498333333333334
2016-07-02,National,0.08670909090909093
2016-07-03,National,0.054799999999999995
2016-07-04,National,-0.006150000000000004
2016-07-05,National,-0.058825
2016-07-06,National,-0.15502142857142856
2016-07-07,National,-0.08546666666666665
2016-07-08,National,-0.24359999999999998
2016-07-09,National,-0.24077857142857143
2016-07-10,National,-0.18722307692307696
2016-07-11,National,-0.1860521739130435
2016-07-12,National,0.007880952380952386
2016-07-13,National,-0.10382916666666665
2016-07-14,National,-0.15115714285714285
2016-07-15,National,-0.012148148148148142
2016-07-16,National,-0.09020714285714286
2016-07-17,National,-0.1363818181818182
2016-07-18,National,-0.07781538461538462
2016-07-19,National,0.0016249999999999915
2016-07-20,National,-0.007296666666666662
2016-07-21,National,-0.009760606060606069
2016-07-22,National,-0.05666153846153847
2016-07-23,National,-0.05957333333333334
2016-07-24,National,-0.007541666666666669
2016-07-25,National,-0.016238461538461542
2016-07-26,National,-0.07582272727272726
2016-07-27,National,-0.040771999999999996
2016-07-28,National,-0.030912500000000006
2016-07-29,National,-0.011430769230769232
2016-07-30,National,-0.04050000000000002
2016-07-31,National,-0.2932
2016-08-01,National,-0.09136315789473684
2016-08-02,National,-0.16686190476190474
2016-08-03,National,0.011254166666666657
2016-08-04,National,-0.16071111111111114
2016-08-05,National,-0.05513333333333333
2016-08-06,National,-0.015062499999999993
2016-08-07,National,0.1147142857142857
2016-08-08,National,0.05607272727272727
2016-08-09,National,-0.0283625
2016-08-10,National,-0.1530315789473684
2016-08-11,National,-0.1299615384615385
2016-08-12,National,-0.25398125
2016-08-13,National,-0.03865714285714284
2016-08-14,National,-0.19777499999999998
2016-08-15,National,-0.1943421052631579
2016-08-16,National,-0.01570909090909091
2016-08-17,National,-0.12373571428571428
2016-08-18,National,-0.17296875
2016-08-19,National,-0.041377777777777784
2016-08-20,National,-0.12643
2016-08-21,National,-0.1683
2016-08-22,National,0.05217333333333333
2016-08-23,National,-0.12630476190476192
2016-08-24,National,-0.299525
2016-08-25,National,-0.25270833333333337
2016-08-26,National,-0.12926470588235292
2016-08-27,National,-0.18603846153846154
2016-08-28,National,-0.3085
2016-08-29,National,-0.0377529411764706
2016-08-30,National,-0.2214
2016-08-31,National,-0.08998500000000001
2016-09-01,National,-0.0541904761904762
2016-09-02,National,-0.009917647058823535
2016-09-03,National,0.07685
2016-09-04,National,-0.17758333333333334
2016-09-05,National,-0.19574615384615382
2016-09-06,National,-0.30289374999999996
2016-09-07,National,-0.05775454545454546
2016-09-08,National,-0.1506903225806452
2016-09-09,National,-0.02116999999999999
2016-09-10,National,-0.07574545454545456
2016-09-11,National,0.3703
2016-09-12,National,-0.04519499999999999
2016-09-13,National,-0.09974666666666666
2016-09-14,National,-0.012855555555555556
2016-09-15,National,0.061228571428571424
2016-09-16,National,-0.011995652173913043
2016-09-17,National,-0.1032875
2016-09-18,National,-0.19476666666666664
2016-09-19,National,-0.04753529411764707
2016-09-20,National,-0.06163846153846153
2016-09-21,National,-0.1704157894736842
2016-09-22,National,-0.19817727272727267
2016-09-23,National,-0.21348571428571428
2016-09-24,National,-0.17439375000000001
2016-09-25,National,-0.04307142857142857
2016-09-26,National,-0.13443333333333335
2016-09-27,National,-0.1288892857142857
2016-09-28,National,-0.12484285714285714
2016-09-29,National,-0.17251363636363634
2016-09-30,National,-0.0035749999999999914
2016-10-01,National,0.07909285714285715
2016-10-02,National,-0.1008
2016-10-03,National,0.045552380952380955
2016-10-04,National,-0.07868571428571428
2016-10-05,National,-0.04584482758620689
2016-10-06,National,-0.15325263157894736
2016-10-07,National,-0.0964875
2016-10-08,National,-0.04926086956521739
2016-10-09,National,-0.2559083333333333
2016-10-10,National,-0.09053214285714287
2016-10-11,National,-0.11068518518518519
2016-10-12,National,-0.21737142857142858
2016-10-13,National,-0.10891111111111111
2016-10-14,National,-0.18852272727272723
2016-10-15,National,-0.13945333333333335
2016-10-16,National,-0.052683333333333325
2016-10-17,National,-0.16065833333333332
2016-10-18,National,-0.06636153846153846
2016-10-19,National,-0.10952272727272726
2016-10-20,National,-0.07884782608695652
2016-10-21,National,-0.11310400000000001
2016-10-22,National,-0.03143636363636363
2016-10-23,National,-0.19302000000000002
2016-10-24,National,0.07160000000000001
2016-10-25,National,-0.0575125
2016-10-26,National,-0.00028000000000000914
2016-10-27,National,-0.14566666666666667
2016-10-28,National,-0.059576190476190484
2016-10-29,National,0.041029411764705884
2016-10-30,National,-0.11206250000000001
2016-10-31,National,0.07579545454545454
2016-11-01,National,-0.1758681818181818
2016-11-02,National,-0.1063952380952381
2016-11-03,National,-0.09678947368421052
2016-11-04,National,-0.06995172413793103
2016-11-05,National,-0.11923888888888892
2016-11-06,National,-0.11598
2016-11-07,National,-0.030416666666666654
2016-11-08,National,-0.016448648648648645
2016-11-09,National,0.020892307692307696
2016-11-10,National,-0.0451967741935484
2016-11-11,National,0.011043999999999993
2016-11-12,National,-0.172
2016-11-13,National,0.2319125
2016-11-14,National,-0.1590578947368421
2016-11-15,National,-0.074
2016-11-16,National,-0.05171176470588236
2016-11-17,National,-0.027285714285714288
2016-11-18,National,0.049431578947368424
2016-11-19,National,-0.10855263157894737
2016-11-20,National,0.16562857142857143
2016-11-21,National,-0.1686642857142857
2016-11-22,National,-0.10058571428571426
2016-11-23,National,-0.007187499999999995
2016-11-24,National,-0.16571666666666665
2016-11-25,National,-0.11464285714285714
2016-11-26,National,-0.008361538461538455
2016-11-27,National,-0.130025
2016-11-28,National,-0.11544000000000001
2016-11-29,National,-0.020199999999999996
2016-11-30,National,-0.08291578947368422
2016-12-01,National,0.009126666666666672
2016-12-02,National,-0.0827952380952381
2016-12-03,National,-0.2612
2016-12-04,National,-0.2454090909090909
2016-12-05,National,-0.07667000000000002
2016-12-06,National,-0.20507857142857142
2016-12-07,National,0.006734615384615382
2016-12-08,National,-0.13796666666666668
2016-12-09,National,-0.02205
2016-12-10,National,-0.08632727272727272
2016-12-11,National,-0.08160000000000002
2016-12-12,National,-0.03551176470588236
2016-12-13,National,0.01992857142857143
2016-12-14,National,-0.19641764705882353
2016-12-15,National,-0.08739615384615385
2016-12-16,National,-0.09693684210526317
2016-12-17,National,0.015441666666666668
2016-12-18,National,-0.052288888888888885
2016-12-19,National,-0.12258
2016-12-20,National,-0.0775
2016-12-21,National,-0.06866874999999999
2016-12-22,National,-0.1059611111111111
2016-12-23,National,-0.1707
2016-12-24,National,0.0012666666666666718
2016-12-25,National,-0.3409
2016-12-26,National,-0.21162500000000006
2016-12-27,National,-0.09525999999999998
2016-12-28,National,0.072025
2016-12-29,National,-0.006053846153846145
2016-12-30,National,-0.10697999999999999
2016-12-31,National,0.2242666666666667
2017-01-01,National,0.20527142857142855
2017-01-02,National,-0.08875714285714285
2017-01-03,National,-0.0290235294117647
2017-01-04,National,-0.01363684210526316
2017-01-05,National,-0.018983333333333338
2017-01-06,National,-0.27647894736842105
2017-01-07,National,-0.1149
2017-01-08,National,-0.20642500000000003
2017-01-09,National,-0.09279444444444446
2017-01-10,National,-0.019444000000000017
2017-01-11,National,-0.15607000000000001
2017-01-12,National,0.06798695652173911
2017-01-13,National,0.02931000000000001
2017-01-14,National,-0.03280769230769231
2017-01-15,National,0.07305
2017-01-16,National,-0.1323416666666667
2017-01-17,National,-0.1052470588235294
2017-01-18,National,-0.04704827586206897
2017-01-19,National,-0.01936333333333333
2017-01-20,National,0.04166341463414634
2017-01-21,National,0.0234
2017-01-22,National,-0.003375000000000003
2017-01-23,National,-0.0501
2017-01-24,National,-0.059942105263157894
2017-01-25,National,-0.15176363636363635
2017-01-26,National,-0.05432083333333334
2017-01-27,National,-0.06319999999999999
2017-01-28,National,-0.16107391304347826
2017-01-29,National,-0.15999411764705881
2017-01-30,National,-0.04002800000000001
2017-01-31,National,0.08117941176470589
2017-02-01,National,-0.07237368421052633
2017-02-02,National,-0.15093823529411765
2017-02-03,National,-0.10204666666666666
2017-02-04,National,-0.13379285714285713
2017-02-05,National,-0.32066000000000006
2017-02-06,National,-0.21294736842105264
2017-02-07,National,-0.049928
2017-02-08,National,-0.055404166666666664
2017-02-09,National,-0.32002142857142857
2017-02-10,National,-0.2670058823529412
2017-02-11,National,-0.003349999999999998
2017-02-12,National,0.031700000000000006
2017-02-13,National,-0.15045789473684212
2017-02-14,National,0.03844
2017-02-15,National,-0.1097909090909091
2017-02-16,National,-0.002795652173913035
2017-02-17,National,-0.042100000000000005
2017-02-18,National,-0.17639230769230768
2017-02-19,National,-0.015461538461538468
2017-02-20,National,0.049525000000000007
2017-02-21,National,-0.28182999999999997
2017-02-22,National,-0.14111578947368422
2017-02-23,National,-0.13654666666666668
2017-02-24,National,-0.14518235294117648
2017-02-25,National,0.05685555555555556
2017-02-26,National,-0.15594444444444444
2017-02-27,National,0.1389142857142857
2017-02-28,National,-0.07202692307692309
2017-03-01,National,-0.0041518518518518345
2017-03-02,National,0.1628153846153846
2017-03-03,National,-0.14484545454545453
2017-03-04,National,-0.024449999999999996
2017-03-05,National,-0.26185555555555556
2017-03-06,National,-0.11446999999999999
2017-03-07,National,-0.13670416666666665
2017-03-08,National,-0.0697923076923077
2017-03-09,National,-0.23355714285714282
2017-03-10,National,-0.06656923076923078
2017-03-11,National,-0.058673684210526315
2017-03-12,National,0.16877999999999999
2017-03-13,National,0.0014899999999999913
2017-03-14,National,-0.011124999999999996
2017-03-15,National,-0.1272
2017-03-16,National,-0.12729687499999998
2017-03-17,National,-0.19105454545454545
2017-03-18,National,-0.0604421052631579
2017-03-19,National,-0.15620000000000003
2017-03-20,National,-0.06406
2017-03-21,National,-0.19124736842105264
2017-03-22,National,-0.138288
2017-03-23,National,-0.11185
2017-03-24,National,-0.3286117647058824
2017-03-25,National,-0.15599999999999997
2017-03-26,National,-0.01055000000000001
2017-03-27,National,0.07671538461538462
2017-03-28,National,0.004077777777777773
2017-03-29,National,-0.13351764705882352
2017-03-30,National,-0.14952727272727273
2017-03-31,National,-0.233655
2017-04-01,National,-0.08258181818181819
2017-04-02,National,-0.267525
2017-04-03,National,-0.03729999999999999
2017-04-04,National,-0.06700666666666666
2017-04-05,National,-0.15243636363636362
2017-04-06,National,-0.039890000000000016
2017-04-07,National,0.024827272727272722
2017-04-08,National,-0.15426428571428574
2017-04-09,National,-0.12427500000000001
2017-04-10,National,-0.13922857142857142
2017-04-11,National,0.01687499999999999
2017-04-12,National,-0.03786666666666667
2017-04-13,National,-0.04883333333333332
2017-04-14,National,-0.13836666666666667
2017-04-15,National,-0.041133333333333334
2017-04-16,National,-0.03106666666666667
2017-04-17,National,-0.04746000000000001
2017-04-18,National,-0.1170736842105263
2017-04-19,National,-0.027013636363636365
2017-04-20,National,-0.11356470588235296
2017-04-21,National,-0.005339999999999997
2017-04-22,National,-0.12298333333333333
2017-04-23,National,0.3066
2017-04-24,National,-0.05743846153846154
2017-04-25,National,-0.21722105263157895
2017-04-26,National,-0.11293500000000001
2017-04-27,National,-0.18299333333333337
2017-04-28,National,0.04481666666666665
2017-04-29,National,-0.2596916666666667
2017-04-30,National,-0.2839777777777778
2017-05-01,National,-0.06893076923076923
2017-05-02,National,-0.18542105263157893
2017-05-03,National,0.051666666666666666
2017-05-04,National,-0.14280588235294117
2017-05-05,National,-0.07891304347826086
2017-05-06,National,-0.08562999999999998
2017-05-07,National,-0.2004
2017-05-08,National,-0.10283333333333333
2017-05-09,National,-0.1612869565217391
2017-05-10,National,-0.19619354838709677
