nid,glocation,pub_date,year,month,weekday
45829,South Korea,2015-10-20,2015,October,Tuesday
45833,Germany,2015-10-20,2015,October,Tuesday
45835,Canton (Miss),2015-10-20,2015,October,Tuesday
45840,United States,2015-10-20,2015,October,Tuesday
45844,United States,2015-10-20,2015,October,Tuesday
45848,China,2015-10-20,2015,October,Tuesday
45854,Upper Missouri River Breaks National Monument (Mont),2015-10-20,2015,October,Tuesday
45859,Maine,2015-10-20,2015,October,Tuesday
45864,United States,2015-10-20,2015,October,Tuesday
45867,Minneapolis (Minn),2015-10-20,2015,October,Tuesday
45869,Pacific Northwestern States (US),2015-10-20,2015,October,Tuesday
45870,Sun Belt States (US),2015-10-20,2015,October,Tuesday
45872,United States,2015-10-20,2015,October,Tuesday
45877,Great Britain,2015-10-20,2015,October,Tuesday
45879,China,2015-10-20,2015,October,Tuesday
45882,China,2015-10-20,2015,October,Tuesday
45884,Mexico,2015-10-20,2015,October,Tuesday
45885,California,2015-10-20,2015,October,Tuesday
45886,Glacier National Park (Mont),2015-10-20,2015,October,Tuesday
45892,Aurora (Colo),2015-10-20,2015,October,Tuesday
45893,Massachusetts,2015-10-20,2015,October,Tuesday
45894,United States,2015-10-20,2015,October,Tuesday
45899,China,2015-10-20,2015,October,Tuesday
45900,New Hampshire,2015-10-20,2015,October,Tuesday
45908,Transylvania (Romania),2015-10-20,2015,October,Tuesday
45909,Phoenix (Ariz),2015-10-20,2015,October,Tuesday
45913,Georgia,2015-10-21,2015,October,Wednesday
45914,New Haven (Conn),2015-10-21,2015,October,Wednesday
45928,Japan,2015-10-21,2015,October,Wednesday
45934,"Far East, South and Southeast Asia and Pacific Areas",2015-10-21,2015,October,Wednesday
45936,Kansas City (Mo),2015-10-21,2015,October,Wednesday
45938,Pebble Beach (Calif),2015-10-21,2015,October,Wednesday
45940,Baghdad (Iraq),2015-10-21,2015,October,Wednesday
45946,Outer Banks (NC),2015-10-21,2015,October,Wednesday
45949,Turkey,2015-10-21,2015,October,Wednesday
45950,Cambodia,2015-10-21,2015,October,Wednesday
45951,Nebraska,2015-10-21,2015,October,Wednesday
45954,Brazil,2015-10-21,2015,October,Wednesday
45958,Canton (Miss),2015-10-21,2015,October,Wednesday
45964,San Jose (Calif),2015-10-21,2015,October,Wednesday
45966,Canton (Miss),2015-10-21,2015,October,Wednesday
45967,United States,2015-10-21,2015,October,Wednesday
45968,San Juan (Puerto Rico),2015-10-21,2015,October,Wednesday
45969,Minnesota,2015-10-21,2015,October,Wednesday
46005,Chattanooga (Tenn),2015-10-21,2015,October,Wednesday
46007,California,2015-10-21,2015,October,Wednesday
46008,Detroit (Mich),2015-10-21,2015,October,Wednesday
46009,United States,2015-10-21,2015,October,Wednesday
46015,New York City,2015-10-21,2015,October,Wednesday
46017,Texas,2015-10-21,2015,October,Wednesday
46024,South Korea,2015-10-21,2015,October,Wednesday
46028,China,2015-10-21,2015,October,Wednesday
46030,United States,2015-10-21,2015,October,Wednesday
46035,Minnesota,2015-10-21,2015,October,Wednesday
46036,Detroit (Mich),2015-10-21,2015,October,Wednesday
46037,Iran,2015-10-21,2015,October,Wednesday
46041,Florida,2015-10-21,2015,October,Wednesday
46044,Puerto Rico,2015-10-21,2015,October,Wednesday
46050,Chicago (Ill),2015-10-21,2015,October,Wednesday
46051,Missouri,2015-10-21,2015,October,Wednesday
46052,AFRICA,2015-10-21,2015,October,Wednesday
46053,Seattle (Wash),2015-10-21,2015,October,Wednesday
46055,United States,2015-10-21,2015,October,Wednesday
46059,"Georgetown (Washington, DC)",2015-10-21,2015,October,Wednesday
46063,Texas,2015-10-21,2015,October,Wednesday
46068,California,2015-10-21,2015,October,Wednesday
46073,Michigan,2015-10-21,2015,October,Wednesday
46075,Fulton (NY),2015-10-21,2015,October,Wednesday
46076,Westchester County (NY),2015-10-21,2015,October,Wednesday
46077,Nevada,2015-10-21,2015,October,Wednesday
46081,China,2015-10-21,2015,October,Wednesday
46083,Ohio,2015-10-21,2015,October,Wednesday
46086,Johannesburg (South Africa),2015-10-21,2015,October,Wednesday
46093,United States,2015-10-21,2015,October,Wednesday
46094,Massachusetts,2015-10-21,2015,October,Wednesday
46096,North Korea,2015-10-21,2015,October,Wednesday
46097,Detroit (Mich),2015-10-21,2015,October,Wednesday
46099,Missouri,2015-10-21,2015,October,Wednesday
46100,ALABAMA,2015-10-21,2015,October,Wednesday
46102,North Korea,2015-10-21,2015,October,Wednesday
46105,United States,2015-10-21,2015,October,Wednesday
46108,Oxford (Miss),2015-10-21,2015,October,Wednesday
46111,Florida,2015-10-21,2015,October,Wednesday
46114,Baltimore (Md),2015-10-21,2015,October,Wednesday
46120,North Korea,2015-10-21,2015,October,Wednesday
46124,North Korea,2015-10-21,2015,October,Wednesday
46125,College Park (Md),2015-10-21,2015,October,Wednesday
46129,Chesapeake Bay,2015-10-21,2015,October,Wednesday
46131,Washington (DC),2015-10-21,2015,October,Wednesday
46132,California,2015-10-21,2015,October,Wednesday
46137,China,2015-10-21,2015,October,Wednesday
46141,Washington (DC),2015-10-21,2015,October,Wednesday
46142,Nebraska,2015-10-21,2015,October,Wednesday
46150,Great Britain,2015-10-21,2015,October,Wednesday
46151,Washington (DC),2015-10-21,2015,October,Wednesday
46153,China,2015-10-21,2015,October,Wednesday
46154,Great Britain,2015-10-21,2015,October,Wednesday
46157,India,2015-10-21,2015,October,Wednesday
46159,APPALACHIAN REGION,2015-10-21,2015,October,Wednesday
46161,Kentucky,2015-10-21,2015,October,Wednesday
46164,South Dakota,2015-10-21,2015,October,Wednesday
46169,Wisconsin,2015-10-21,2015,October,Wednesday
46170,United States,2015-10-21,2015,October,Wednesday
46172,North Korea,2015-10-21,2015,October,Wednesday
46173,Bedminster (NJ),2015-10-21,2015,October,Wednesday
46180,China,2015-10-21,2015,October,Wednesday
46181,North Korea,2015-10-21,2015,October,Wednesday
46188,North Korea,2015-10-21,2015,October,Wednesday
46193,D'Lo (Miss),2015-10-21,2015,October,Wednesday
46201,"Randalls Island (Manhattan, NY)",2015-10-21,2015,October,Wednesday
46202,Ho Chi Minh City (Vietnam),2015-10-21,2015,October,Wednesday
46207,Russia,2015-10-21,2015,October,Wednesday
46208,China,2015-10-21,2015,October,Wednesday
46209,Silicon Valley (Calif),2015-10-21,2015,October,Wednesday
46217,Charlottesville (Va),2015-10-21,2015,October,Wednesday
46219,Louisiana,2015-10-21,2015,October,Wednesday
46220,North Korea,2015-10-21,2015,October,Wednesday
46222,North Korea,2015-10-22,2015,October,Thursday
46228,Charlottesville (Va),2015-10-22,2015,October,Thursday
46230,Pyongyang (North Korea),2015-10-22,2015,October,Thursday
46232,North Korea,2015-10-22,2015,October,Thursday
46233,Iowa,2015-10-22,2015,October,Thursday
46234,Charlottesville (Va),2015-10-22,2015,October,Thursday
46264,Charlottesville (Va),2015-10-22,2015,October,Thursday
46265,Charlottesville (Va),2015-10-22,2015,October,Thursday
46266,Charlottesville (Va),2015-10-22,2015,October,Thursday
46267,Charlottesville (Va),2015-10-22,2015,October,Thursday
46269,Charlottesville (Va),2015-10-22,2015,October,Thursday
46275,Charlottesville (Va),2015-10-22,2015,October,Thursday
46277,Kauai (Hawaii),2015-10-22,2015,October,Thursday
46278,Charlottesville (Va),2015-10-22,2015,October,Thursday
46280,Mexico,2015-10-22,2015,October,Thursday
46281,ALABAMA,2015-10-22,2015,October,Thursday
46282,Charlottesville (Va),2015-10-22,2015,October,Thursday
46283,Japan,2015-10-22,2015,October,Thursday
46284,Charlottesville (Va),2015-10-22,2015,October,Thursday
46285,Charlottesville (Va),2015-10-22,2015,October,Thursday
46286,Kentucky,2015-10-22,2015,October,Thursday
46289,Australia,2015-10-22,2015,October,Thursday
46292,Virginia,2015-10-22,2015,October,Thursday
46294,Southern States (US),2015-10-22,2015,October,Thursday
46296,Charlottesville (Va),2015-10-22,2015,October,Thursday
46304,Charlottesville (Va),2015-10-22,2015,October,Thursday
46306,Charlottesville (Va),2015-10-22,2015,October,Thursday
46311,South Korea,2015-10-22,2015,October,Thursday
46312,Illinois,2015-10-22,2015,October,Thursday
46314,Oklahoma City (Okla),2015-10-22,2015,October,Thursday
46317,Yemen,2015-10-22,2015,October,Thursday
46319,Charlottesville (Va),2015-10-22,2015,October,Thursday
46322,Israel,2015-10-22,2015,October,Thursday
46324,South Korea,2015-10-22,2015,October,Thursday
46327,Virginia,2015-10-22,2015,October,Thursday
46329,California,2015-10-22,2015,October,Thursday
46330,North Carolina,2015-10-22,2015,October,Thursday
46331,Lexington (Ky),2015-10-22,2015,October,Thursday
46338,New York City,2015-10-22,2015,October,Thursday
46339,California,2015-10-22,2015,October,Thursday
46343,Los Angeles (Calif),2015-10-22,2015,October,Thursday
46347,Delhi (India),2015-10-22,2015,October,Thursday
46354,Charlotte (NC),2015-10-22,2015,October,Thursday
46355,Central America,2015-10-22,2015,October,Thursday
46356,Texas,2015-10-22,2015,October,Thursday
46358,ALABAMA,2015-10-22,2015,October,Thursday
46359,Durham (NC),2015-10-22,2015,October,Thursday
46360,Charlottesville (Va),2015-10-22,2015,October,Thursday
46363,Kansas,2015-10-22,2015,October,Thursday
46366,Baltimore (Md),2015-10-22,2015,October,Thursday
46367,Washington (DC),2015-10-22,2015,October,Thursday
46369,New Zealand,2015-10-22,2015,October,Thursday
46372,China,2015-10-22,2015,October,Thursday
46377,Vermont,2015-10-22,2015,October,Thursday
46378,China,2015-10-22,2015,October,Thursday
46379,Mexico,2015-10-22,2015,October,Thursday
46382,Switzerland,2015-10-22,2015,October,Thursday
46386,Charlottesville (Va),2015-10-22,2015,October,Thursday
46389,United States,2015-10-22,2015,October,Thursday
46392,Texas,2015-10-22,2015,October,Thursday
46399,Baltimore (Md),2015-10-22,2015,October,Thursday
46400,Hollywood (Fla),2015-10-22,2015,October,Thursday
46404,China,2015-10-22,2015,October,Thursday
46406,Nevada,2015-10-22,2015,October,Thursday
46409,Skokie (Ill),2015-10-22,2015,October,Thursday
46411,San Francisco Bay Area (Calif),2015-10-22,2015,October,Thursday
46412,Durham (NC),2015-10-22,2015,October,Thursday
46413,Mississippi,2015-10-22,2015,October,Thursday
46415,Brooklyn (NYC),2015-10-22,2015,October,Thursday
46416,Charlottesville (Va),2015-10-22,2015,October,Thursday
46417,Texas,2015-10-22,2015,October,Thursday
46421,Charlottesville (Va),2015-10-23,2015,October,Friday
46424,North Korea,2015-10-23,2015,October,Friday
46425,United States,2015-10-23,2015,October,Friday
46431,Charlottesville (Va),2015-10-23,2015,October,Friday
46433,California,2015-10-23,2015,October,Friday
46434,ALASKA,2015-10-23,2015,October,Friday
46435,Japan,2015-10-23,2015,October,Friday
46439,Cleveland (Ohio),2015-10-23,2015,October,Friday
46440,China,2015-10-23,2015,October,Friday
46450,China,2015-10-23,2015,October,Friday
46460,Indiana,2015-10-23,2015,October,Friday
46463,Netherlands,2015-10-23,2015,October,Friday
46468,Southern States (US),2015-10-23,2015,October,Friday
46470,Charlottesville (Va),2015-10-23,2015,October,Friday
46471,Boston (Mass),2015-10-23,2015,October,Friday
46472,Jacksonville (Fla),2015-10-23,2015,October,Friday
46478,Saudi Arabia,2015-10-23,2015,October,Friday
46512,North America,2015-10-23,2015,October,Friday
46513,United States,2015-10-23,2015,October,Friday
46516,Tennessee,2015-10-23,2015,October,Friday
46519,United States,2015-10-23,2015,October,Friday
46522,Chicago (Ill),2015-10-23,2015,October,Friday
46530,Florida,2015-10-23,2015,October,Friday
46531,United States,2015-10-23,2015,October,Friday
46536,China,2015-10-23,2015,October,Friday
46543,Texas,2015-10-23,2015,October,Friday
46545,Tanzania,2015-10-23,2015,October,Friday
46547,Germany,2015-10-23,2015,October,Friday
46548,Steubenville (Ohio),2015-10-23,2015,October,Friday
46552,United States,2015-10-23,2015,October,Friday
46553,APPALACHIAN REGION,2015-10-23,2015,October,Friday
46555,India,2015-10-23,2015,October,Friday
46559,United States,2015-10-23,2015,October,Friday
46562,Charlottesville (Va),2015-10-23,2015,October,Friday
46563,China,2015-10-23,2015,October,Friday
46568,Phoenix (Ariz),2015-10-23,2015,October,Friday
46570,Mexico,2015-10-23,2015,October,Friday
46574,Salzburg (Austria),2015-10-23,2015,October,Friday
46575,China,2015-10-23,2015,October,Friday
46578,Brazil,2015-10-23,2015,October,Friday
46579,Canton (Ohio),2015-10-23,2015,October,Friday
46583,ARLINGTON (VA),2015-10-23,2015,October,Friday
46584,Baltimore (Md),2015-10-23,2015,October,Friday
46589,China,2015-10-23,2015,October,Friday
46592,Charlottesville (Va),2015-10-23,2015,October,Friday
46601,New Orleans (La),2015-10-23,2015,October,Friday
46603,United States,2015-10-23,2015,October,Friday
46604,Massachusetts,2015-10-23,2015,October,Friday
46606,"Shoreditch (London, England)",2015-10-23,2015,October,Friday
46607,North Dakota,2015-10-23,2015,October,Friday
46609,South Korea,2015-10-23,2015,October,Friday
46614,Russia,2015-10-23,2015,October,Friday
46618,Fort Benning (Ga),2015-10-23,2015,October,Friday
46620,Tucson (Ariz),2015-10-23,2015,October,Friday
46621,ARIZONA,2015-10-23,2015,October,Friday
46626,Texas,2015-10-24,2015,October,Saturday
46630,Oklahoma City (Okla),2015-10-24,2015,October,Saturday
46632,Grand Staircase-Escalante National Monument (Utah),2015-10-24,2015,October,Saturday
46633,China,2015-10-24,2015,October,Saturday
46634,ALASKA,2015-10-24,2015,October,Saturday
46636,United States,2015-10-24,2015,October,Saturday
46641,Louisiana,2015-10-24,2015,October,Saturday
46644,Pennsylvania,2015-10-24,2015,October,Saturday
46647,Tanzania,2015-10-24,2015,October,Saturday
46649,Norway,2015-10-24,2015,October,Saturday
46654,Charleston (SC),2015-10-24,2015,October,Saturday
46656,Iran,2015-10-24,2015,October,Saturday
46657,Florida,2015-10-24,2015,October,Saturday
46660,United States,2015-10-24,2015,October,Saturday
46661,South Korea,2015-10-24,2015,October,Saturday
46663,Texas,2015-10-24,2015,October,Saturday
46665,Manhattan (NYC),2015-10-24,2015,October,Saturday
46671,Detroit (Mich),2015-10-25,2015,October,Sunday
46677,Denver (Colo),2015-10-25,2015,October,Sunday
46682,Syria,2015-10-25,2015,October,Sunday
46683,Los Angeles (Calif),2015-10-25,2015,October,Sunday
46687,Great Britain,2015-10-25,2015,October,Sunday
46690,Brazil,2015-10-25,2015,October,Sunday
46696,Spain,2015-10-25,2015,October,Sunday
46697,Texas,2015-10-25,2015,October,Sunday
46698,Charlottesville (Va),2015-10-25,2015,October,Sunday
46699,ANTARCTIC REGIONS,2015-10-25,2015,October,Sunday
46700,Gulf Coast (US),2015-10-25,2015,October,Sunday
46704,Corpus Christi (Tex),2015-10-25,2015,October,Sunday
46708,Maricopa County (Ariz),2015-10-25,2015,October,Sunday
46709,Texas,2015-10-25,2015,October,Sunday
46710,Vancouver (Wash),2015-10-25,2015,October,Sunday
46712,Charlottesville (Va),2015-10-25,2015,October,Sunday
46741,Rockport (Tex),2015-10-25,2015,October,Sunday
46742,Houston (Tex),2015-10-25,2015,October,Sunday
46744,Houston (Tex),2015-10-25,2015,October,Sunday
46745,Rockport (Tex),2015-10-25,2015,October,Sunday
46753,Gulf Coast (US),2015-10-25,2015,October,Sunday
46754,South Korea,2015-10-25,2015,October,Sunday
46755,Charlottesville (Va),2015-10-25,2015,October,Sunday
46756,Houston (Tex),2015-10-25,2015,October,Sunday
46758,Houston (Tex),2015-10-25,2015,October,Sunday
46762,United States,2015-10-25,2015,October,Sunday
46764,Utah,2015-10-25,2015,October,Sunday
46766,Texas,2015-10-25,2015,October,Sunday
46767,San Antonio (Tex),2015-10-25,2015,October,Sunday
46768,Houston (Tex),2015-10-25,2015,October,Sunday
46769,Galveston (Tex),2015-10-25,2015,October,Sunday
46774,Gulf Coast (US),2015-10-25,2015,October,Sunday
46776,Quebec Province (Canada),2015-10-25,2015,October,Sunday
46782,Texas,2015-10-25,2015,October,Sunday
46785,New Orleans (La),2015-10-25,2015,October,Sunday
46787,Texas,2015-10-25,2015,October,Sunday
46788,Texas,2015-10-25,2015,October,Sunday
46789,United States,2015-10-25,2015,October,Sunday
46790,San Antonio (Tex),2015-10-25,2015,October,Sunday
46792,Austin (Tex),2015-10-25,2015,October,Sunday
46793,Houston (Tex),2015-10-25,2015,October,Sunday
46795,Houston (Tex),2015-10-25,2015,October,Sunday
46797,Texas,2015-10-25,2015,October,Sunday
46800,Baton Rouge (La),2015-10-26,2015,October,Monday
46804,Indonesia,2015-10-26,2015,October,Monday
46806,Houston (Tex),2015-10-26,2015,October,Monday
46810,Charleston (SC),2015-10-26,2015,October,Monday
46811,Houston (Tex),2015-10-26,2015,October,Monday
46812,Houston (Tex),2015-10-26,2015,October,Monday
46813,Babylon (Iraq),2015-10-26,2015,October,Monday
46814,Great Britain,2015-10-26,2015,October,Monday
46817,Charlottesville (Va),2015-10-26,2015,October,Monday
46818,Chicago (Ill),2015-10-26,2015,October,Monday
46819,Texas,2015-10-26,2015,October,Monday
46820,ANN ARBOR (MICH),2015-10-26,2015,October,Monday
46821,Texas,2015-10-26,2015,October,Monday
46822,Louisiana,2015-10-26,2015,October,Monday
46823,Texas,2015-10-26,2015,October,Monday
46826,Houston (Tex),2015-10-26,2015,October,Monday
46829,Houston (Tex),2015-10-26,2015,October,Monday
46830,Pittsburgh (Pa),2015-10-26,2015,October,Monday
46833,Houston (Tex),2015-10-26,2015,October,Monday
46834,Southern States (US),2015-10-26,2015,October,Monday
46837,Harris County (Tex),2015-10-26,2015,October,Monday
46841,British Columbia (Canada),2015-10-26,2015,October,Monday
46843,Houston (Tex),2015-10-26,2015,October,Monday
46845,Louisiana,2015-10-26,2015,October,Monday
46850,South Korea,2015-10-26,2015,October,Monday
46851,Texas,2015-10-26,2015,October,Monday
46855,Texas,2015-10-26,2015,October,Monday
46857,Houston (Tex),2015-10-26,2015,October,Monday
46858,Texas,2015-10-26,2015,October,Monday
46860,AFRICA,2015-10-26,2015,October,Monday
46861,Houston (Tex),2015-10-26,2015,October,Monday
46863,Beaumont (Tex),2015-10-26,2015,October,Monday
46864,Houston (Tex),2015-10-26,2015,October,Monday
46865,Texas,2015-10-26,2015,October,Monday
46866,Texas,2015-10-26,2015,October,Monday
46870,Japan,2015-10-26,2015,October,Monday
46871,Atlanta (Ga),2015-10-26,2015,October,Monday
46873,Louisiana,2015-10-26,2015,October,Monday
46874,Beaumont (Tex),2015-10-26,2015,October,Monday
46878,Washington (DC),2015-10-26,2015,October,Monday
46880,Texas,2015-10-26,2015,October,Monday
46882,Georgia,2015-10-26,2015,October,Monday
46884,Texas,2015-10-26,2015,October,Monday
46888,Crosby (Tex),2015-10-26,2015,October,Monday
46890,Houston (Tex),2015-10-26,2015,October,Monday
46891,Houston (Tex),2015-10-26,2015,October,Monday
46893,Texas,2015-10-26,2015,October,Monday
46899,Savannah (Ga),2015-10-26,2015,October,Monday
46900,"High Line (Manhattan, NY)",2015-10-26,2015,October,Monday
46902,Harris County (Tex),2015-10-26,2015,October,Monday
46914,United States,2015-10-26,2015,October,Monday
46918,China,2015-10-26,2015,October,Monday
46928,Luxembourg,2015-10-26,2015,October,Monday
46930,London (England),2015-10-26,2015,October,Monday
46935,Silicon Valley (Calif),2015-10-26,2015,October,Monday
46937,Houston (Tex),2015-10-26,2015,October,Monday
46938,California,2015-10-26,2015,October,Monday
46939,Beaumont (Tex),2015-10-26,2015,October,Monday
46944,Texas,2015-10-26,2015,October,Monday
46946,Houston (Tex),2015-10-26,2015,October,Monday
46947,Minnesota,2015-10-26,2015,October,Monday
46948,Louisiana,2015-10-26,2015,October,Monday
46951,North Korea,2015-10-26,2015,October,Monday
46984,California,2015-10-26,2015,October,Monday
46985,South Korea,2015-10-26,2015,October,Monday
46987,Texas,2015-10-26,2015,October,Monday
46990,Texas,2015-10-26,2015,October,Monday
46991,Los Angeles (Calif),2015-10-26,2015,October,Monday
46996,Houston (Tex),2015-10-26,2015,October,Monday
46997,Jackson (Mich),2015-10-26,2015,October,Monday
46998,Milwaukee (Wis),2015-10-26,2015,October,Monday
47000,Chaco Culture National Historical Park (New Mexico),2015-10-26,2015,October,Monday
47002,China,2015-10-26,2015,October,Monday
47005,Ferguson (Mo),2015-10-26,2015,October,Monday
47006,Germany,2015-10-26,2015,October,Monday
47007,China,2015-10-26,2015,October,Monday
47012,Houston (Tex),2015-10-26,2015,October,Monday
47015,Houston (Tex),2015-10-27,2015,October,Tuesday
47024,Southern States (US),2015-10-27,2015,October,Tuesday
47027,Europe,2015-10-27,2015,October,Tuesday
47028,Los Angeles (Calif),2015-10-27,2015,October,Tuesday
47041,Texas,2015-10-27,2015,October,Tuesday
47047,North Korea,2015-10-27,2015,October,Tuesday
47048,United States,2015-10-27,2015,October,Tuesday
47049,Canada,2015-10-27,2015,October,Tuesday
47051,Caribbean Area,2015-10-27,2015,October,Tuesday
47054,Silicon Valley (Calif),2015-10-27,2015,October,Tuesday
47057,Houston (Tex),2015-10-27,2015,October,Tuesday
47061,Pacific Northwestern States (US),2015-10-27,2015,October,Tuesday
47070,Houston (Tex),2015-10-27,2015,October,Tuesday
47074,Botswana,2015-10-27,2015,October,Tuesday
47075,Houston (Tex),2015-10-27,2015,October,Tuesday
47076,Deweyville (Tex),2015-10-27,2015,October,Tuesday
47077,Shanghai (China),2015-10-27,2015,October,Tuesday
47078,Florida,2015-10-27,2015,October,Tuesday
47079,"Madison Square Park (Manhattan, NY)",2015-10-27,2015,October,Tuesday
47080,Miami (Fla),2015-10-27,2015,October,Tuesday
47082,Beaumont (Tex),2015-10-27,2015,October,Tuesday
47083,United States,2015-10-27,2015,October,Tuesday
47084,Russia,2015-10-27,2015,October,Tuesday
47094,Dallas (Tex),2015-10-27,2015,October,Tuesday
47095,Miami (Fla),2015-10-27,2015,October,Tuesday
47097,West Virginia,2015-10-27,2015,October,Tuesday
47099,Caribbean Area,2015-10-27,2015,October,Tuesday
47100,Puerto Rico,2015-10-27,2015,October,Tuesday
47104,Houston (Tex),2015-10-27,2015,October,Tuesday
47105,Gibraltar,2015-10-27,2015,October,Tuesday
47106,Florida,2015-10-27,2015,October,Tuesday
47109,North America,2015-10-27,2015,October,Tuesday
47112,Indiana,2015-10-27,2015,October,Tuesday
47115,London (England),2015-10-27,2015,October,Tuesday
47117,Europe,2015-10-27,2015,October,Tuesday
47121,Sweden,2015-10-27,2015,October,Tuesday
47123,Florida,2015-10-27,2015,October,Tuesday
47125,Spokane (Wash),2015-10-27,2015,October,Tuesday
47133,Montana,2015-10-27,2015,October,Tuesday
47134,Houston (Tex),2015-10-27,2015,October,Tuesday
47136,Texas,2015-10-27,2015,October,Tuesday
47137,Florida,2015-10-27,2015,October,Tuesday
47138,Antigua and Barbuda,2015-10-27,2015,October,Tuesday
47142,Dallas (Tex),2015-10-27,2015,October,Tuesday
47144,Brooklyn (NYC),2015-10-27,2015,October,Tuesday
47147,Silicon Valley (Calif),2015-10-27,2015,October,Tuesday
47153,Cuba,2015-10-27,2015,October,Tuesday
47168,New York City,2015-10-27,2015,October,Tuesday
47170,Princeville (NC),2015-10-27,2015,October,Tuesday
47172,Florida,2015-10-27,2015,October,Tuesday
47175,Texas,2015-10-27,2015,October,Tuesday
47183,Houston (Tex),2015-10-27,2015,October,Tuesday
47184,Houston (Tex),2015-10-27,2015,October,Tuesday
47194,Florida,2015-10-27,2015,October,Tuesday
47195,Houston (Tex),2015-10-27,2015,October,Tuesday
47197,Miami (Fla),2015-10-27,2015,October,Tuesday
47198,Caribbean Area,2015-10-27,2015,October,Tuesday
47199,California,2015-10-27,2015,October,Tuesday
47200,Cuba,2015-10-27,2015,October,Tuesday
47205,Houston (Tex),2015-10-27,2015,October,Tuesday
47206,Florida Keys,2015-10-27,2015,October,Tuesday
47207,Nashville (Tenn),2015-10-27,2015,October,Tuesday
47210,Lake Okeechobee (Fla),2015-10-27,2015,October,Tuesday
47212,Naples (Fla),2015-10-27,2015,October,Tuesday
47253,Puerto Rico,2015-10-27,2015,October,Tuesday
47254,Miami-Dade County (Fla),2015-10-27,2015,October,Tuesday
47255,Miami (Fla),2015-10-27,2015,October,Tuesday
47256,Florida,2015-10-27,2015,October,Tuesday
47257,New Hampshire,2015-10-27,2015,October,Tuesday
47267,China,2015-10-27,2015,October,Tuesday
47268,Miami (Fla),2015-10-27,2015,October,Tuesday
47270,Tortola (Virgin Islands),2015-10-27,2015,October,Tuesday
47271,Miami (Fla),2015-10-27,2015,October,Tuesday
47272,Florida Keys,2015-10-27,2015,October,Tuesday
47273,Plano (Tex),2015-10-27,2015,October,Tuesday
47274,Florida,2015-10-27,2015,October,Tuesday
47275,Houston (Tex),2015-10-27,2015,October,Tuesday
47282,China,2015-10-27,2015,October,Tuesday
47286,Gulf Coast (US),2015-10-27,2015,October,Tuesday
47288,Tampa (Fla),2015-10-27,2015,October,Tuesday
47290,Florida,2015-10-27,2015,October,Tuesday
47292,Florida,2015-10-27,2015,October,Tuesday
47293,Florida,2015-10-27,2015,October,Tuesday
47296,Houston (Tex),2015-10-27,2015,October,Tuesday
47297,Harris County (Tex),2015-10-28,2015,October,Wednesday
47299,St Thomas (Virgin Islands),2015-10-28,2015,October,Wednesday
47300,Florida Keys,2015-10-28,2015,October,Wednesday
47302,Houston (Tex),2015-10-28,2015,October,Wednesday
47303,Florida Keys,2015-10-28,2015,October,Wednesday
47304,Florida,2015-10-28,2015,October,Wednesday
47306,Sulawesi (Indonesia),2015-10-28,2015,October,Wednesday
47310,Miami (Fla),2015-10-28,2015,October,Wednesday
47311,Houston (Tex),2015-10-28,2015,October,Wednesday
47314,Great Britain,2015-10-28,2015,October,Wednesday
47326,Florida,2015-10-28,2015,October,Wednesday
47329,South Africa,2015-10-28,2015,October,Wednesday
47331,Ferguson (Mo),2015-10-28,2015,October,Wednesday
47333,Seattle (Wash),2015-10-28,2015,October,Wednesday
47334,Philadelphia (Pa),2015-10-28,2015,October,Wednesday
47335,St Martin (Caribbean),2015-10-28,2015,October,Wednesday
47336,Texas,2015-10-28,2015,October,Wednesday
47338,Florida,2015-10-28,2015,October,Wednesday
47340,New Hampshire,2015-10-28,2015,October,Wednesday
47342,Inner Mongolia,2015-10-28,2015,October,Wednesday
47343,Japan,2015-10-28,2015,October,Wednesday
47344,Germany,2015-10-28,2015,October,Wednesday
47346,Cambodia,2015-10-28,2015,October,Wednesday
47351,Honduras,2015-10-28,2015,October,Wednesday
47352,Grand Teton National Park (Wyo),2015-10-28,2015,October,Wednesday
47353,Hollywood (Fla),2015-10-28,2015,October,Wednesday
47355,New Hampshire,2015-10-28,2015,October,Wednesday
47357,Charlotte (NC),2015-10-28,2015,October,Wednesday
47359,Seattle (Wash),2015-10-28,2015,October,Wednesday
47361,China,2015-10-28,2015,October,Wednesday
47364,St Augustine (Fla),2015-10-28,2015,October,Wednesday
47365,California,2015-10-28,2015,October,Wednesday
47373,Rosemont (Ill),2015-10-28,2015,October,Wednesday
47380,China,2015-10-28,2015,October,Wednesday
47387,Colorado,2015-10-28,2015,October,Wednesday
47393,Fort Myers (Fla),2015-10-28,2015,October,Wednesday
47394,Florida Keys,2015-10-28,2015,October,Wednesday
47395,Hollywood (Fla),2015-10-28,2015,October,Wednesday
47408,China,2015-10-28,2015,October,Wednesday
47416,Silicon Valley (Calif),2015-10-28,2015,October,Wednesday
47420,South Korea,2015-10-28,2015,October,Wednesday
47422,Ferguson (Mo),2015-10-28,2015,October,Wednesday
47426,Austin (Tex),2015-10-28,2015,October,Wednesday
47429,Central Asia,2015-10-28,2015,October,Wednesday
47430,New York City,2015-10-28,2015,October,Wednesday
47434,San Francisco (Calif),2015-10-28,2015,October,Wednesday
47436,St Thomas (Virgin Islands),2015-10-28,2015,October,Wednesday
47439,Bentonville (Ark),2015-10-28,2015,October,Wednesday
47442,Hollywood (Fla),2015-10-28,2015,October,Wednesday
