nid,glocation,pub_date,year,month,weekday
20610,Basel (Switzerland),2016-02-02,2016,February,Tuesday
20611,Mumbai (India),2016-02-02,2016,February,Tuesday
20613,Iowa,2016-02-02,2016,February,Tuesday
20617,United States,2016-02-02,2016,February,Tuesday
20618,Iowa,2016-02-02,2016,February,Tuesday
20619,Iowa,2016-02-02,2016,February,Tuesday
20621,Iowa,2016-02-02,2016,February,Tuesday
20622,Texas,2016-02-02,2016,February,Tuesday
20627,Russia,2016-02-02,2016,February,Tuesday
20629,Virginia,2016-02-02,2016,February,Tuesday
20631,New England States (US),2016-02-02,2016,February,Tuesday
20634,Seattle (Wash),2016-02-02,2016,February,Tuesday
20635,Iowa,2016-02-02,2016,February,Tuesday
20640,New York City,2016-02-03,2016,February,Wednesday
20641,Seattle (Wash),2016-02-03,2016,February,Wednesday
20642,Detroit (Mich),2016-02-03,2016,February,Wednesday
20643,Michigan,2016-02-03,2016,February,Wednesday
20644,Seattle (Wash),2016-02-03,2016,February,Wednesday
20645,Japan,2016-02-03,2016,February,Wednesday
20648,ARGENTINA,2016-02-03,2016,February,Wednesday
20649,Manhattan (NYC),2016-02-03,2016,February,Wednesday
20650,New Hampshire,2016-02-03,2016,February,Wednesday
20652,Southwestern States (US),2016-02-03,2016,February,Wednesday
20653,Los Angeles (Calif),2016-02-03,2016,February,Wednesday
20654,Basel (Switzerland),2016-02-03,2016,February,Wednesday
20655,New Hampshire,2016-02-03,2016,February,Wednesday
20659,Baltimore (Md),2016-02-03,2016,February,Wednesday
20660,New Hampshire,2016-02-03,2016,February,Wednesday
20661,South Carolina,2016-02-03,2016,February,Wednesday
20662,New Hampshire,2016-02-03,2016,February,Wednesday
20663,Iowa,2016-02-03,2016,February,Wednesday
20664,Quebec Province (Canada),2016-02-03,2016,February,Wednesday
20665,Michigan,2016-02-03,2016,February,Wednesday
20666,United States,2016-02-03,2016,February,Wednesday
20668,Kentucky,2016-02-03,2016,February,Wednesday
20674,Georgia,2016-02-03,2016,February,Wednesday
20678,New Hampshire,2016-02-03,2016,February,Wednesday
20681,New York State,2016-02-03,2016,February,Wednesday
20683,New Hampshire,2016-02-03,2016,February,Wednesday
20684,New Hampshire,2016-02-03,2016,February,Wednesday
20686,New Hampshire,2016-02-03,2016,February,Wednesday
20688,New Hampshire,2016-02-03,2016,February,Wednesday
20692,Iowa,2016-02-03,2016,February,Wednesday
20693,Iowa,2016-02-03,2016,February,Wednesday
20694,New Hampshire,2016-02-03,2016,February,Wednesday
20696,China,2016-02-03,2016,February,Wednesday
20699,Iowa,2016-02-03,2016,February,Wednesday
20700,South Carolina,2016-02-03,2016,February,Wednesday
20702,New Hampshire,2016-02-03,2016,February,Wednesday
20706,New Hampshire,2016-02-04,2016,February,Thursday
20709,South Carolina,2016-02-04,2016,February,Thursday
20712,Puerto Rico,2016-02-04,2016,February,Thursday
20715,New Hampshire,2016-02-04,2016,February,Thursday
20717,Ferguson (Mo),2016-02-04,2016,February,Thursday
20721,Virginia,2016-02-04,2016,February,Thursday
20724,New Hampshire,2016-02-04,2016,February,Thursday
20729,Zurich (Switzerland),2016-02-04,2016,February,Thursday
20732,New Hampshire,2016-02-04,2016,February,Thursday
20733,Japan,2016-02-04,2016,February,Thursday
20734,Flint (Mich),2016-02-04,2016,February,Thursday
20739,Europe,2016-02-04,2016,February,Thursday
20740,Kentucky,2016-02-04,2016,February,Thursday
20742,New Hampshire,2016-02-04,2016,February,Thursday
20748,Seattle (Wash),2016-02-04,2016,February,Thursday
20752,New Hampshire,2016-02-04,2016,February,Thursday
20753,New Hampshire,2016-02-04,2016,February,Thursday
20758,Richmond (Calif),2016-02-04,2016,February,Thursday
20759,Las Vegas (Nev),2016-02-04,2016,February,Thursday
20760,Sweden,2016-02-04,2016,February,Thursday
20769,Michigan,2016-02-04,2016,February,Thursday
20770,San Francisco (Calif),2016-02-04,2016,February,Thursday
20771,New Hampshire,2016-02-04,2016,February,Thursday
20774,Iowa,2016-02-04,2016,February,Thursday
20775,New Hampshire,2016-02-04,2016,February,Thursday
20779,New Hampshire,2016-02-04,2016,February,Thursday
20780,New Hampshire,2016-02-04,2016,February,Thursday
20784,China,2016-02-04,2016,February,Thursday
20785,New Hampshire,2016-02-04,2016,February,Thursday
20787,New Hampshire,2016-02-04,2016,February,Thursday
20791,New Hampshire,2016-02-04,2016,February,Thursday
20793,New Hampshire,2016-02-04,2016,February,Thursday
20794,New Hampshire,2016-02-04,2016,February,Thursday
20796,New Hampshire,2016-02-05,2016,February,Friday
20797,New Hampshire,2016-02-05,2016,February,Friday
20798,Seattle (Wash),2016-02-05,2016,February,Friday
20799,New Hampshire,2016-02-05,2016,February,Friday
20803,Flint (Mich),2016-02-05,2016,February,Friday
20806,New Hampshire,2016-02-05,2016,February,Friday
20810,New Hampshire,2016-02-05,2016,February,Friday
20815,China,2016-02-05,2016,February,Friday
20816,New Hampshire,2016-02-05,2016,February,Friday
20817,United States,2016-02-05,2016,February,Friday
20818,New Hampshire,2016-02-05,2016,February,Friday
20822,New Hampshire,2016-02-05,2016,February,Friday
20823,Caribbean Area,2016-02-05,2016,February,Friday
20825,New Hampshire,2016-02-05,2016,February,Friday
20826,"Harlem (Manhattan, NY)",2016-02-05,2016,February,Friday
20831,New Hampshire,2016-02-05,2016,February,Friday
20833,Japan,2016-02-05,2016,February,Friday
20836,Israel,2016-02-05,2016,February,Friday
20838,New Hampshire,2016-02-05,2016,February,Friday
20840,Vermont,2016-02-05,2016,February,Friday
20842,China,2016-02-05,2016,February,Friday
20843,San Diego (Calif),2016-02-05,2016,February,Friday
20847,Missouri,2016-02-05,2016,February,Friday
20850,New Hampshire,2016-02-05,2016,February,Friday
20856,New Hampshire,2016-02-05,2016,February,Friday
20857,Puerto Rico,2016-02-05,2016,February,Friday
20866,Nevada,2016-02-05,2016,February,Friday
20867,ARGENTINA,2016-02-05,2016,February,Friday
20869,ARIZONA,2016-02-05,2016,February,Friday
20870,Virginia,2016-02-05,2016,February,Friday
20877,Flint (Mich),2016-02-06,2016,February,Saturday
20878,New Hampshire,2016-02-06,2016,February,Saturday
20881,New Hampshire,2016-02-06,2016,February,Saturday
20884,Kentucky,2016-02-06,2016,February,Saturday
20886,Flint (Mich),2016-02-06,2016,February,Saturday
20889,New Hampshire,2016-02-06,2016,February,Saturday
20890,New Hampshire,2016-02-06,2016,February,Saturday
20891,New Hampshire,2016-02-06,2016,February,Saturday
20892,New Hampshire,2016-02-06,2016,February,Saturday
20895,New Hampshire,2016-02-06,2016,February,Saturday
20896,New Hampshire,2016-02-06,2016,February,Saturday
20899,Washington (State),2016-02-07,2016,February,Sunday
20901,New Haven (Conn),2016-02-07,2016,February,Sunday
20903,Ferguson (Mo),2016-02-07,2016,February,Sunday
20904,New Hampshire,2016-02-07,2016,February,Sunday
20916,New Hampshire,2016-02-07,2016,February,Sunday
20917,New Hampshire,2016-02-07,2016,February,Sunday
20920,New Hampshire,2016-02-07,2016,February,Sunday
20922,Germany,2016-02-07,2016,February,Sunday
20925,New Hampshire,2016-02-07,2016,February,Sunday
20926,Williston (ND),2016-02-07,2016,February,Sunday
20927,Europe,2016-02-07,2016,February,Sunday
20928,Europe,2016-02-07,2016,February,Sunday
20929,New Hampshire,2016-02-07,2016,February,Sunday
20933,South Korea,2016-02-07,2016,February,Sunday
20935,Westport (Conn),2016-02-08,2016,February,Monday
20936,Chicago (Ill),2016-02-08,2016,February,Monday
20938,Flint (Mich),2016-02-08,2016,February,Monday
20940,New Hampshire,2016-02-08,2016,February,Monday
20941,New Hampshire,2016-02-08,2016,February,Monday
20942,New Hampshire,2016-02-08,2016,February,Monday
20943,New Hampshire,2016-02-08,2016,February,Monday
20945,Rancho Mirage (Calif),2016-02-08,2016,February,Monday
20946,Sebring (Ohio),2016-02-08,2016,February,Monday
20948,Brazil,2016-02-08,2016,February,Monday
20950,New Hampshire,2016-02-08,2016,February,Monday
20951,Great Lakes,2016-02-08,2016,February,Monday
20952,New Hampshire,2016-02-08,2016,February,Monday
20956,India,2016-02-08,2016,February,Monday
20961,Boston (Mass),2016-02-08,2016,February,Monday
20962,Illinois,2016-02-08,2016,February,Monday
20965,New York City,2016-02-08,2016,February,Monday
20966,Pacific Ocean,2016-02-08,2016,February,Monday
20969,Manchester (NH),2016-02-08,2016,February,Monday
20976,ARGENTINA,2016-02-08,2016,February,Monday
20978,New Hampshire,2016-02-08,2016,February,Monday
20979,New Hampshire,2016-02-08,2016,February,Monday
20981,New Hampshire,2016-02-08,2016,February,Monday
20985,United States,2016-02-08,2016,February,Monday
20988,New Hampshire,2016-02-08,2016,February,Monday
20993,New Hampshire,2016-02-08,2016,February,Monday
20994,New Hampshire,2016-02-08,2016,February,Monday
20995,New Hampshire,2016-02-08,2016,February,Monday
20996,New York City,2016-02-08,2016,February,Monday
20998,New Hampshire,2016-02-08,2016,February,Monday
21000,New Hampshire,2016-02-08,2016,February,Monday
21001,New Hampshire,2016-02-08,2016,February,Monday
21006,New Hampshire,2016-02-09,2016,February,Tuesday
21009,Russia,2016-02-09,2016,February,Tuesday
21010,AIKEN (SC),2016-02-09,2016,February,Tuesday
21015,New Hampshire,2016-02-09,2016,February,Tuesday
21016,New Hampshire,2016-02-09,2016,February,Tuesday
21018,San Francisco (Calif),2016-02-09,2016,February,Tuesday
21019,United States,2016-02-09,2016,February,Tuesday
21020,Great Britain,2016-02-09,2016,February,Tuesday
21021,New Hampshire,2016-02-09,2016,February,Tuesday
21023,New Hampshire,2016-02-09,2016,February,Tuesday
21024,Japan,2016-02-09,2016,February,Tuesday
21025,New Hampshire,2016-02-09,2016,February,Tuesday
21026,New Hampshire,2016-02-09,2016,February,Tuesday
21027,New Hampshire,2016-02-09,2016,February,Tuesday
21029,London (England),2016-02-09,2016,February,Tuesday
21030,United States,2016-02-09,2016,February,Tuesday
21032,India,2016-02-09,2016,February,Tuesday
21033,ARIZONA,2016-02-09,2016,February,Tuesday
21043,Asbury Park (NJ),2016-02-09,2016,February,Tuesday
21046,New Hampshire,2016-02-09,2016,February,Tuesday
21047,Michigan,2016-02-09,2016,February,Tuesday
21048,Iraq,2016-02-09,2016,February,Tuesday
21052,Syria,2016-02-09,2016,February,Tuesday
21056,Los Angeles (Calif),2016-02-10,2016,February,Wednesday
21060,New Hampshire,2016-02-10,2016,February,Wednesday
21062,Nevada,2016-02-10,2016,February,Wednesday
21063,New Hampshire,2016-02-10,2016,February,Wednesday
21064,New Hampshire,2016-02-10,2016,February,Wednesday
21065,New Hampshire,2016-02-10,2016,February,Wednesday
21066,New Hampshire,2016-02-10,2016,February,Wednesday
21067,United States,2016-02-10,2016,February,Wednesday
21068,Beijing (China),2016-02-10,2016,February,Wednesday
21069,El Cajon (Calif),2016-02-10,2016,February,Wednesday
21072,United States,2016-02-10,2016,February,Wednesday
21073,Springfield (Ill),2016-02-10,2016,February,Wednesday
21075,New Hampshire,2016-02-10,2016,February,Wednesday
21077,United States,2016-02-10,2016,February,Wednesday
21079,Louisiana,2016-02-10,2016,February,Wednesday
21084,New Hampshire,2016-02-10,2016,February,Wednesday
21087,New Hampshire,2016-02-10,2016,February,Wednesday
21092,South Carolina,2016-02-10,2016,February,Wednesday
21094,New Hampshire,2016-02-10,2016,February,Wednesday
21096,ARIZONA,2016-02-10,2016,February,Wednesday
21100,India,2016-02-10,2016,February,Wednesday
21101,Berkeley (Calif),2016-02-10,2016,February,Wednesday
21102,Maryland,2016-02-10,2016,February,Wednesday
21104,Compton (Calif),2016-02-10,2016,February,Wednesday
21107,South Carolina,2016-02-10,2016,February,Wednesday
21108,New Jersey,2016-02-10,2016,February,Wednesday
21109,Ferguson (Mo),2016-02-10,2016,February,Wednesday
21110,Los Angeles (Calif),2016-02-10,2016,February,Wednesday
21113,New Hampshire,2016-02-10,2016,February,Wednesday
21116,India,2016-02-10,2016,February,Wednesday
21117,California,2016-02-10,2016,February,Wednesday
21122,New Hampshire,2016-02-10,2016,February,Wednesday
21125,Europe,2016-02-10,2016,February,Wednesday
21132,Pennsylvania,2016-02-11,2016,February,Thursday
21133,Oregon,2016-02-11,2016,February,Thursday
21134,Abingdon (Md),2016-02-11,2016,February,Thursday
21136,Michigan,2016-02-11,2016,February,Thursday
21137,California,2016-02-11,2016,February,Thursday
21138,New Hampshire,2016-02-11,2016,February,Thursday
21139,Milwaukee (Wis),2016-02-11,2016,February,Thursday
21140,Orangeburg (SC),2016-02-11,2016,February,Thursday
21143,Europe,2016-02-11,2016,February,Thursday
21144,West Bank,2016-02-11,2016,February,Thursday
21146,France,2016-02-11,2016,February,Thursday
21147,Kentucky,2016-02-11,2016,February,Thursday
21153,Florida,2016-02-11,2016,February,Thursday
21157,Nevada,2016-02-11,2016,February,Thursday
21160,Oregon,2016-02-11,2016,February,Thursday
21161,Cleveland (Ohio),2016-02-11,2016,February,Thursday
21164,South Carolina,2016-02-11,2016,February,Thursday
21169,South Carolina,2016-02-11,2016,February,Thursday
21170,South Carolina,2016-02-11,2016,February,Thursday
21171,Japan,2016-02-11,2016,February,Thursday
21175,Great Britain,2016-02-11,2016,February,Thursday
21176,Michigan,2016-02-11,2016,February,Thursday
21178,Milwaukee (Wis),2016-02-11,2016,February,Thursday
21182,South Carolina,2016-02-11,2016,February,Thursday
21185,Malheur National Wildlife Refuge (Oregon),2016-02-11,2016,February,Thursday
21189,Nevada,2016-02-11,2016,February,Thursday
21191,McAllen (Tex),2016-02-11,2016,February,Thursday
21194,New York City,2016-02-11,2016,February,Thursday
21195,South Carolina,2016-02-11,2016,February,Thursday
21196,South Carolina,2016-02-11,2016,February,Thursday
21200,Mexico,2016-02-11,2016,February,Thursday
21205,Germany,2016-02-12,2016,February,Friday
21206,Kansas,2016-02-12,2016,February,Friday
21208,Sweden,2016-02-12,2016,February,Friday
21209,Milwaukee (Wis),2016-02-12,2016,February,Friday
21210,South Carolina,2016-02-12,2016,February,Friday
21212,South Carolina,2016-02-12,2016,February,Friday
21213,Milwaukee (Wis),2016-02-12,2016,February,Friday
21217,Japan,2016-02-12,2016,February,Friday
21218,California,2016-02-12,2016,February,Friday
21222,Great Britain,2016-02-12,2016,February,Friday
21225,South Africa,2016-02-12,2016,February,Friday
21229,Central America,2016-02-12,2016,February,Friday
21234,China,2016-02-12,2016,February,Friday
21238,South Carolina,2016-02-12,2016,February,Friday
21247,United States,2016-02-12,2016,February,Friday
21250,South Carolina,2016-02-12,2016,February,Friday
21251,South Carolina,2016-02-12,2016,February,Friday
21253,South Africa,2016-02-12,2016,February,Friday
21254,Napa (Calif),2016-02-12,2016,February,Friday
21256,Glendale (Ariz),2016-02-12,2016,February,Friday
21257,Sweden,2016-02-12,2016,February,Friday
21258,Norway,2016-02-12,2016,February,Friday
21260,South Carolina,2016-02-12,2016,February,Friday
21264,Long Island (NY),2016-02-12,2016,February,Friday
21268,South Carolina,2016-02-12,2016,February,Friday
21272,Florida,2016-02-12,2016,February,Friday
21274,South Carolina,2016-02-12,2016,February,Friday
21275,Greenville (SC),2016-02-12,2016,February,Friday
21281,Mexico,2016-02-13,2016,February,Saturday
21282,Georgia,2016-02-13,2016,February,Saturday
21283,Flint (Mich),2016-02-13,2016,February,Saturday
21285,Texas,2016-02-13,2016,February,Saturday
21286,South Carolina,2016-02-13,2016,February,Saturday
21287,South Carolina,2016-02-13,2016,February,Saturday
21288,Vermont,2016-02-13,2016,February,Saturday
21289,Japan,2016-02-13,2016,February,Saturday
21290,Oregon,2016-02-13,2016,February,Saturday
21291,South Carolina,2016-02-13,2016,February,Saturday
21292,China,2016-02-13,2016,February,Saturday
21295,Greenville (SC),2016-02-13,2016,February,Saturday
21300,South Carolina,2016-02-13,2016,February,Saturday
21304,Ferguson (Mo),2016-02-13,2016,February,Saturday
21308,South Carolina,2016-02-14,2016,February,Sunday
21312,Nevada,2016-02-14,2016,February,Sunday
21313,Texas,2016-02-14,2016,February,Sunday
21323,Denver (Colo),2016-02-14,2016,February,Sunday
21332,South Carolina,2016-02-14,2016,February,Sunday
21336,South Carolina,2016-02-14,2016,February,Sunday
21338,Texas,2016-02-14,2016,February,Sunday
21339,South Carolina,2016-02-14,2016,February,Sunday
21344,ARIZONA,2016-02-15,2016,February,Monday
21346,Japan,2016-02-15,2016,February,Monday
21347,Ecuador,2016-02-15,2016,February,Monday
21348,Hong Kong,2016-02-15,2016,February,Monday
21350,Norway,2016-02-15,2016,February,Monday
21352,South Carolina,2016-02-15,2016,February,Monday
21355,United States,2016-02-15,2016,February,Monday
21357,Nevada,2016-02-15,2016,February,Monday
21358,Peru,2016-02-15,2016,February,Monday
21359,Nevada,2016-02-15,2016,February,Monday
21363,Japan,2016-02-15,2016,February,Monday
21365,South Carolina,2016-02-15,2016,February,Monday
21366,Silicon Valley (Calif),2016-02-15,2016,February,Monday
21369,Greenville (SC),2016-02-15,2016,February,Monday
21375,South Carolina,2016-02-15,2016,February,Monday
21376,Puerto Rico,2016-02-15,2016,February,Monday
21378,Puerto Rico,2016-02-15,2016,February,Monday
21379,South Carolina,2016-02-15,2016,February,Monday
21381,Colorado Springs (Colo),2016-02-15,2016,February,Monday
21383,United States,2016-02-15,2016,February,Monday
21386,United States,2016-02-15,2016,February,Monday
21387,South Carolina,2016-02-15,2016,February,Monday
21388,South Carolina,2016-02-15,2016,February,Monday
21389,South Carolina,2016-02-15,2016,February,Monday
21390,Minnesota,2016-02-15,2016,February,Monday
21396,South Carolina,2016-02-15,2016,February,Monday
21397,Flint (Mich),2016-02-15,2016,February,Monday
21398,Iraq,2016-02-15,2016,February,Monday
21399,Nevada,2016-02-16,2016,February,Tuesday
21400,South Carolina,2016-02-16,2016,February,Tuesday
21401,South Carolina,2016-02-16,2016,February,Tuesday
21403,Washington (DC),2016-02-16,2016,February,Tuesday
21405,South Carolina,2016-02-16,2016,February,Tuesday
21411,South Carolina,2016-02-16,2016,February,Tuesday
21413,South Carolina,2016-02-16,2016,February,Tuesday
21414,Venezuela,2016-02-16,2016,February,Tuesday
21415,Kentucky,2016-02-16,2016,February,Tuesday
21417,Washington (DC),2016-02-16,2016,February,Tuesday
21421,Pittsburgh (Pa),2016-02-16,2016,February,Tuesday
21422,Tucson (Ariz),2016-02-16,2016,February,Tuesday
21424,South Carolina,2016-02-16,2016,February,Tuesday
21427,Europe,2016-02-16,2016,February,Tuesday
21428,South Carolina,2016-02-16,2016,February,Tuesday
21430,Manhattan (NYC),2016-02-16,2016,February,Tuesday
21435,Colorado,2016-02-16,2016,February,Tuesday
21436,South Carolina,2016-02-16,2016,February,Tuesday
21443,South Carolina,2016-02-16,2016,February,Tuesday
21444,South Carolina,2016-02-16,2016,February,Tuesday
21446,Michigan,2016-02-16,2016,February,Tuesday
21448,Puerto Rico,2016-02-16,2016,February,Tuesday
21449,South Carolina,2016-02-17,2016,February,Wednesday
21450,ARGENTINA,2016-02-17,2016,February,Wednesday
21452,Houston (Tex),2016-02-17,2016,February,Wednesday
21454,Pennsylvania,2016-02-17,2016,February,Wednesday
21455,Mobile (Ala),2016-02-17,2016,February,Wednesday
21456,Hailey (Idaho),2016-02-17,2016,February,Wednesday
21457,AMERICAN SAMOA,2016-02-17,2016,February,Wednesday
21458,South Carolina,2016-02-17,2016,February,Wednesday
21462,China,2016-02-17,2016,February,Wednesday
21465,South Carolina,2016-02-17,2016,February,Wednesday
21466,Cuba,2016-02-17,2016,February,Wednesday
21473,Canada,2016-02-17,2016,February,Wednesday
21476,Boston (Mass),2016-02-17,2016,February,Wednesday
21480,South Carolina,2016-02-17,2016,February,Wednesday
21483,West Palm Beach (Fla),2016-02-17,2016,February,Wednesday
21488,South Carolina,2016-02-17,2016,February,Wednesday
21489,Nevada,2016-02-17,2016,February,Wednesday
21492,Nevada,2016-02-17,2016,February,Wednesday
21494,China,2016-02-17,2016,February,Wednesday
21505,China,2016-02-17,2016,February,Wednesday
21506,Ukraine,2016-02-17,2016,February,Wednesday
21507,South Carolina,2016-02-17,2016,February,Wednesday
21508,South Carolina,2016-02-17,2016,February,Wednesday
21518,South Carolina,2016-02-17,2016,February,Wednesday
21522,Vermont,2016-02-17,2016,February,Wednesday
21524,Salt Lake City (Utah),2016-02-17,2016,February,Wednesday
21525,South Carolina,2016-02-18,2016,February,Thursday
21529,San Bernardino (Calif),2016-02-18,2016,February,Thursday
21531,South Carolina,2016-02-18,2016,February,Thursday
21532,South Carolina,2016-02-18,2016,February,Thursday
21533,Garland (Tex),2016-02-18,2016,February,Thursday
21534,Israel,2016-02-18,2016,February,Thursday
21535,South Carolina,2016-02-18,2016,February,Thursday
21538,United States,2016-02-18,2016,February,Thursday
21544,South Carolina,2016-02-18,2016,February,Thursday
21545,Los Angeles (Calif),2016-02-18,2016,February,Thursday
21550,South Carolina,2016-02-18,2016,February,Thursday
21554,South Carolina,2016-02-18,2016,February,Thursday
21556,Los Angeles (Calif),2016-02-18,2016,February,Thursday
21558,South Carolina,2016-02-18,2016,February,Thursday
21560,South Carolina,2016-02-18,2016,February,Thursday
21561,South Carolina,2016-02-18,2016,February,Thursday
21562,China,2016-02-18,2016,February,Thursday
21563,Oklahoma City (Okla),2016-02-18,2016,February,Thursday
21567,Somalia,2016-02-18,2016,February,Thursday
21569,Kansas,2016-02-18,2016,February,Thursday
21570,South Carolina,2016-02-18,2016,February,Thursday
21572,South Carolina,2016-02-18,2016,February,Thursday
21579,Nevada,2016-02-18,2016,February,Thursday
21582,Latin America,2016-02-18,2016,February,Thursday
21585,ARCTIC REGIONS,2016-02-18,2016,February,Thursday
21586,Las Vegas (Nev),2016-02-18,2016,February,Thursday
21590,South Carolina,2016-02-19,2016,February,Friday
21598,South Carolina,2016-02-19,2016,February,Friday
21599,San Fernando Valley (Calif),2016-02-19,2016,February,Friday
21600,South Carolina,2016-02-19,2016,February,Friday
21601,Malheur National Wildlife Refuge (Oregon),2016-02-19,2016,February,Friday
21604,California,2016-02-19,2016,February,Friday
21605,Baltimore (Md),2016-02-19,2016,February,Friday
21607,South Carolina,2016-02-19,2016,February,Friday
21609,Nevada,2016-02-19,2016,February,Friday
21610,South Carolina,2016-02-19,2016,February,Friday
21611,Switzerland,2016-02-19,2016,February,Friday
21612,Los Angeles (Calif),2016-02-19,2016,February,Friday
21613,Washington (DC),2016-02-19,2016,February,Friday
21614,New Hampshire,2016-02-19,2016,February,Friday
21615,South Carolina,2016-02-19,2016,February,Friday
21617,South Carolina,2016-02-19,2016,February,Friday
21619,Wisconsin,2016-02-19,2016,February,Friday
21620,South Carolina,2016-02-19,2016,February,Friday
21624,South Carolina,2016-02-19,2016,February,Friday
21626,South Carolina,2016-02-19,2016,February,Friday
21628,San Bernardino (Calif),2016-02-19,2016,February,Friday
21635,South Carolina,2016-02-19,2016,February,Friday
21636,Great Britain,2016-02-19,2016,February,Friday
21638,Nevada,2016-02-19,2016,February,Friday
21639,Louisiana,2016-02-19,2016,February,Friday
21641,Miami (Fla),2016-02-19,2016,February,Friday
21642,South Carolina,2016-02-19,2016,February,Friday
21643,Australia,2016-02-19,2016,February,Friday
21647,Nevada,2016-02-19,2016,February,Friday
21648,Missouri,2016-02-19,2016,February,Friday
21649,Nevada,2016-02-19,2016,February,Friday
21650,Ohio,2016-02-19,2016,February,Friday
21651,Iowa,2016-02-19,2016,February,Friday
21654,Tarrant County (Tex),2016-02-19,2016,February,Friday
21656,South Carolina,2016-02-19,2016,February,Friday
21658,South Carolina,2016-02-19,2016,February,Friday
21661,Nevada,2016-02-20,2016,February,Saturday
21662,South Carolina,2016-02-20,2016,February,Saturday
21663,ARGENTINA,2016-02-20,2016,February,Saturday
21664,North Carolina,2016-02-20,2016,February,Saturday
21665,China,2016-02-20,2016,February,Saturday
21667,China,2016-02-20,2016,February,Saturday
21671,Washington (DC),2016-02-20,2016,February,Saturday
21672,South Carolina,2016-02-20,2016,February,Saturday
21674,Washington (DC),2016-02-20,2016,February,Saturday
21675,San Bernardino (Calif),2016-02-20,2016,February,Saturday
21677,Nevada,2016-02-20,2016,February,Saturday
21678,South Carolina,2016-02-20,2016,February,Saturday
21679,Southern States (US),2016-02-20,2016,February,Saturday
21680,Italy,2016-02-20,2016,February,Saturday
21681,Louisiana,2016-02-20,2016,February,Saturday
21682,Nevada,2016-02-20,2016,February,Saturday
21683,Monroeville (Ala),2016-02-20,2016,February,Saturday
21686,Nevada,2016-02-21,2016,February,Sunday
21687,South Carolina,2016-02-21,2016,February,Sunday
21700,Kalamazoo (Mich),2016-02-21,2016,February,Sunday
21701,South Carolina,2016-02-21,2016,February,Sunday
21702,Kalamazoo (Mich),2016-02-21,2016,February,Sunday
21703,Massachusetts,2016-02-21,2016,February,Sunday
21707,Nevada,2016-02-21,2016,February,Sunday
21708,Nevada,2016-02-21,2016,February,Sunday
21710,United States,2016-02-21,2016,February,Sunday
21711,Iraq,2016-02-21,2016,February,Sunday
21712,Silicon Valley (Calif),2016-02-21,2016,February,Sunday
21713,Great Britain,2016-02-21,2016,February,Sunday
21716,South Carolina,2016-02-21,2016,February,Sunday
21718,Florida,2016-02-21,2016,February,Sunday
21719,Cuba,2016-02-22,2016,February,Monday
21720,Great Britain,2016-02-22,2016,February,Monday
21721,Birmingham (Ala),2016-02-22,2016,February,Monday
21723,Nevada,2016-02-22,2016,February,Monday
21729,South Carolina,2016-02-22,2016,February,Monday
21730,South Carolina,2016-02-22,2016,February,Monday
21733,La Jolla (Calif),2016-02-22,2016,February,Monday
21737,China,2016-02-22,2016,February,Monday
21738,Brazil,2016-02-22,2016,February,Monday
21745,Nevada,2016-02-22,2016,February,Monday
21747,Chapel Hill (NC),2016-02-22,2016,February,Monday
21751,Pacific Ocean,2016-02-22,2016,February,Monday
21758,Las Vegas (Nev),2016-02-22,2016,February,Monday
21772,Nevada,2016-02-22,2016,February,Monday
21773,Kalamazoo (Mich),2016-02-22,2016,February,Monday
21775,Rio Grande Valley (Tex),2016-02-22,2016,February,Monday
21779,Death Valley National Park,2016-02-22,2016,February,Monday
21780,Fort Leavenworth (Kan),2016-02-22,2016,February,Monday
21786,Fairfax (Va),2016-02-22,2016,February,Monday
21789,Boston (Mass),2016-02-22,2016,February,Monday
21791,South Carolina,2016-02-22,2016,February,Monday
21794,Flint (Mich),2016-02-22,2016,February,Monday
21796,Europe,2016-02-23,2016,February,Tuesday
21807,Florida,2016-02-23,2016,February,Tuesday
21808,Massachusetts,2016-02-23,2016,February,Tuesday
21809,Nevada,2016-02-23,2016,February,Tuesday
21810,Jacksonville (Fla),2016-02-23,2016,February,Tuesday
21812,Nevada,2016-02-23,2016,February,Tuesday
21813,Houston (Tex),2016-02-23,2016,February,Tuesday
21814,Nevada,2016-02-23,2016,February,Tuesday
21815,London (England),2016-02-23,2016,February,Tuesday
21818,Nevada,2016-02-23,2016,February,Tuesday
21822,Guantanamo Bay Naval Base (Cuba),2016-02-23,2016,February,Tuesday
21823,Ohio,2016-02-23,2016,February,Tuesday
21826,Mexico,2016-02-23,2016,February,Tuesday
21830,Maryland,2016-02-23,2016,February,Tuesday
21832,South Carolina,2016-02-23,2016,February,Tuesday
21833,Florida,2016-02-23,2016,February,Tuesday
21834,Silicon Valley (Calif),2016-02-23,2016,February,Tuesday
21835,Martins Beach (Calif),2016-02-23,2016,February,Tuesday
21836,Missouri,2016-02-23,2016,February,Tuesday
21837,Los Angeles (Calif),2016-02-23,2016,February,Tuesday
21840,Texas,2016-02-23,2016,February,Tuesday
21841,Nevada,2016-02-23,2016,February,Tuesday
21847,Saudi Arabia,2016-02-23,2016,February,Tuesday
21848,Florida,2016-02-23,2016,February,Tuesday
21850,United States,2016-02-23,2016,February,Tuesday
21854,China,2016-02-23,2016,February,Tuesday
21856,ALABAMA,2016-02-23,2016,February,Tuesday
21865,South Carolina,2016-02-24,2016,February,Wednesday
21867,AFRICA,2016-02-24,2016,February,Wednesday
